country,code,indicator,ind_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Morocco,MAR,CO2 emissions (kt),EN.ATM.CO2E.KT,3641.331,3777.01,3080.28,3960.36,4422.402,4261.054,5467.497,5416.159,5628.845,5826.863,7293.663,8203.079,8049.065,9640.543,11136.679,11111.01,11547.383,12702.488,13076.522,15958.784,15944.116,15856.108,17058.884,17795.951,17814.286,17865.624,18881.383,20117.162,21176.925,22918.75,23542.14,24975.937,26039.367,28217.565,29640.361,30373.761,31195.169,31862.563,32038.579,33153.347,33905.082,37715.095,38254.144,37561.081,43310.937,45771.494,47425.311,50267.236,52900.142,52482.104,55958.42,57685.577,62731.369,59082.704,59863.775,,,
Monaco,MCO,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20971.573,15628.754,12090.099,11191.684,11521.714,7099.312,6270.57,4503.076,3512.986,3714.671,3986.029,4290.39,4554.414,4895.445,4994.454,4679.092,4778.101,4550.747,4932.115,5038.458,4924.781,4998.121,4932.115,,,
Madagascar,MDG,CO2 emissions (kt),EN.ATM.CO2E.KT,399.703,355.699,396.036,462.042,484.044,557.384,579.386,843.41,913.083,850.744,971.755,1026.76,1287.117,1074.431,1188.108,1694.154,993.757,847.077,1019.426,1133.103,1617.147,1026.76,1015.759,652.726,869.079,1056.096,1140.437,1287.117,1290.784,931.418,949.753,1034.094,1004.758,1030.427,1268.782,1265.115,1364.124,1650.15,1738.158,1917.841,1873.837,1741.825,1235.779,1701.488,1807.831,1741.825,1683.153,1815.165,1888.505,1771.161,1958.178,2339.546,2706.246,3116.95,3076.613,,,
Maldives,MDV,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,3.667,3.667,3.667,3.667,7.334,11.001,14.668,22.002,29.336,44.004,47.671,47.671,51.338,58.672,66.006,80.674,80.674,95.342,124.678,172.349,154.014,231.021,198.018,198.018,249.356,289.693,330.03,300.694,421.705,451.041,462.042,594.054,506.046,667.394,601.388,759.069,781.071,843.41,883.747,935.085,986.423,1111.101,1092.766,1334.788,,,
Middle East & North Africa,MEA,CO2 emissions (kt),EN.ATM.CO2E.KT,102252.5053,107498.481,118397.6377,135940.4741,158237.7054,188222.0577,214211.6755,228041.0134,272067.4626,306981.9555,324061.3712,363832.6395,390544.9044,461976.9196,468359.6909,462031.9435,545550.8733,574566.8051,605684.6495,637209.6707,646347.3049,627866.6141,634634.5527,677289.0729,725247.8962,767990.4546,819048.9571,830537.9455,887318.9326,916881.4351,913726.732,999941.8325,1062834.14,1158095.168,1211915.87,1186766.283,1187235.821,1153542.858,1267747.906,1353489.7,1473033.9,1496924.405,1515868.127,1615889.219,1747453.845,1833500,1941947.858,1928295.617,2086820.027,2184057.866,2271079.443,2297742.2,2468881.09,2445353.618,2593273.893,,,
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,63116.404,65305.603,63809.467,66361.699,74278.752,75246.84,80930.69,90101.857,93988.877,102287.298,114073.036,126339.151,132459.374,144292.783,155007.757,164472.284,184138.405,192847.53,222649.239,240874.229,268453.736,284529.864,304837.71,278442.644,277624.903,288501.225,294559.109,307356.939,307067.246,361877.895,318427.612,331958.842,334698.091,339468.858,352780.068,332816.92,346417.823,369769.279,389087.035,391591.596,398382.88,412977.54,414389.335,440208.682,441308.782,466361.726,479251.231,480520.013,493251.837,475950.931,464308.206,484429.035,496324.783,490340.239,480270.657,,,
Marshall Islands,MHL,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.671,51.338,55.005,62.339,66.006,66.006,66.006,66.006,69.673,66.006,77.007,80.674,84.341,84.341,88.008,84.341,91.675,99.009,99.009,102.676,102.676,102.676,102.676,102.676,102.676,,,
Middle income,MIC,CO2 emissions (kt),EN.ATM.CO2E.KT,2294457.549,1983234.257,1887094.843,1955925.768,2047110.46,2221697.054,2400061.135,2360009.423,2572434.132,2866991.872,3307209.97,3610277.144,3821052.276,4094387.376,4242635.375,4577881.121,4859318.544,5197506.442,5627539.678,5856349.062,5893907.122,5934760.85,6305614.624,6537468.794,6869675.455,7323616.532,7650628.811,8056851.137,8519436.213,8783448.794,8781977.718,9134915.147,9472564.473,9535734.689,9456660.529,9812759.378,10085236.4,10069785.38,9949334.055,10124686.62,10400047.07,10636405.92,11106833.3,12148943.74,13115633.28,13998889.62,14924184.44,15679070.18,16673026.85,17088221.52,18189470.87,19677764.73,20425563.41,20540640.11,20786783.32,,,
"Macedonia, FYR",MKD,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10777.313,10340.94,10469.285,10839.652,11741.734,10634.3,12625.481,11723.399,12064.43,11998.424,10934.994,11309.028,11191.684,11279.692,10938.661,9493.863,9402.188,8698.124,8602.782,9398.521,8965.815,7847.38,7510.016,,,
Mali,MLI,CO2 emissions (kt),EN.ATM.CO2E.KT,121.011,117.344,139.346,176.016,176.016,198.018,190.684,223.687,198.018,161.348,201.685,227.354,245.689,267.691,304.361,341.031,341.031,414.371,396.036,429.039,392.369,396.036,366.7,418.038,436.373,407.037,381.368,359.366,385.035,418.038,421.705,436.373,443.707,454.708,462.042,469.376,487.711,524.381,762.736,795.739,821.408,828.742,847.077,843.41,876.413,898.415,942.419,1008.425,1070.764,806.74,964.421,1045.095,993.757,1026.76,1411.795,,,
Malta,MLT,CO2 emissions (kt),EN.ATM.CO2E.KT,341.031,293.36,330.03,410.704,498.712,473.043,414.371,520.714,638.058,652.726,663.727,660.06,839.743,806.74,744.401,667.394,762.736,803.073,935.085,905.749,1023.093,1144.104,1312.786,997.424,1364.124,1199.109,1485.135,1855.502,2013.183,2170.864,2159.863,2057.187,2024.184,2651.241,2420.22,2123.193,2240.537,2519.229,2145.195,2346.88,2064.521,2486.226,2299.209,2581.568,2574.234,2698.912,2574.234,2724.581,2559.566,2398.218,2559.566,2541.231,2680.577,2339.546,2346.88,,,
Myanmar,MMR,CO2 emissions (kt),EN.ATM.CO2E.KT,2717.247,2592.569,2882.262,2636.573,2860.26,2728.248,2808.922,3619.329,2929.933,3215.959,4616.753,5104.464,4899.112,4110.707,4675.425,4587.417,4899.112,5174.137,5155.802,5100.797,5526.169,5639.846,5599.509,5775.525,6571.264,6710.61,6791.284,4976.119,4118.041,4462.739,4275.722,4180.38,4888.111,5342.819,6244.901,6959.966,7256.993,7499.015,8078.401,8969.482,10087.917,8723.793,9207.837,9845.895,12434.797,11598.721,12849.168,12874.837,9801.891,10230.93,12515.471,14297.633,11070.673,12860.169,21631.633,,,
Middle East & North Africa (excluding high income),MNA,CO2 emissions (kt),EN.ATM.CO2E.KT,84204.48472,84641.10056,87778.13039,95989.44354,108310.0823,127601.8985,151663.4675,154290.5007,196499.1453,200179.1931,210848.7635,224504.9331,234778.2472,271740.1635,280490.8256,286515.3905,340215.4706,353783.5832,376531.6357,392657.0697,366140.9124,340516.3319,365164.9475,407314.8874,440057.4069,458912.6072,469299.6615,499026.2295,536732.961,552704.2953,550862.4369,584790.0565,603450.7976,638431.4319,680739.1406,710403.3349,718900.8332,712036.058,800220.074,866457.095,872382.967,898961.383,902342.357,966001.477,1024809.156,1088453.608,1124610.228,1130037.388,1208415.846,1254418.361,1281517.491,1306607.105,1367149.275,1388131.849,1418044.779,,,
Montenegro,MNE,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.187,2383.55,2251.538,2750.25,1826.166,2581.568,2570.567,2335.879,2247.871,2211.201,,,
Mongolia,MNG,CO2 emissions (kt),EN.ATM.CO2E.KT,1294.451,1393.46,1972.846,1602.479,2046.186,1958.178,1954.511,2152.529,2482.559,2684.244,2849.259,3036.276,3281.965,3479.983,3751.341,4066.703,4404.067,4972.452,5782.859,6299.906,6879.292,6644.604,6761.948,6996.636,6450.253,9028.154,9673.546,10586.629,11595.054,10568.294,9988.908,12159.772,11019.335,9284.844,7946.389,7920.72,8041.731,7708.034,7708.034,7554.02,7506.349,7884.05,8287.42,8034.397,8551.444,8562.445,9394.854,12064.43,12038.761,13102.191,13820.923,21499.621,26226.384,38752.856,20839.561,,,
Northern Mariana Islands,MNP,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,CO2 emissions (kt),EN.ATM.CO2E.KT,1884.838,2632.906,1987.514,1661.151,2141.528,2005.849,2126.86,1873.837,2779.586,3241.628,2984.938,3615.662,3300.3,3564.324,3149.953,2885.929,2559.566,2713.58,2874.928,2643.907,3208.625,2489.893,2541.231,1976.513,1536.473,1147.771,982.756,982.756,1012.092,1041.428,1023.093,1023.093,1004.758,1078.098,1063.43,1114.768,1041.428,1125.769,1133.103,1188.108,1349.456,1580.477,1587.811,1917.841,1921.508,1822.499,1980.18,2262.539,2266.206,2530.23,2735.582,3223.293,3120.617,4019.032,8426.766,,,
Mauritania,MRT,CO2 emissions (kt),EN.ATM.CO2E.KT,36.67,47.671,62.339,88.008,117.344,161.348,179.683,198.018,234.688,275.025,429.039,399.703,447.374,469.376,484.044,509.713,517.047,557.384,583.053,605.055,630.724,663.727,883.747,938.752,872.746,656.393,374.034,3285.632,3230.627,2849.259,905.749,920.417,968.088,982.756,1144.104,1074.431,1114.768,1118.435,1122.102,1147.771,1173.44,1272.449,1349.456,1389.793,1536.473,1587.811,1609.813,1844.501,1936.176,2123.193,2236.87,2394.551,2654.908,2669.576,2709.913,,,
Mauritius,MUS,CO2 emissions (kt),EN.ATM.CO2E.KT,179.683,187.017,253.023,209.019,308.028,304.361,275.025,498.712,638.058,572.052,498.712,396.036,689.396,678.395,693.063,590.387,619.723,641.725,630.724,660.06,590.387,542.716,502.379,597.721,627.057,707.731,799.406,931.418,854.411,1052.429,1463.133,1521.805,1708.822,1774.828,1624.481,1829.833,1950.844,1998.515,2170.864,2427.554,2691.578,2863.927,2885.929,3061.945,3091.281,3296.633,3630.33,3689.002,3769.676,3711.004,3916.356,3920.023,3967.694,4070.37,4228.051,,,
Malawi,MWI,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,330.03,348.365,429.039,366.7,388.702,381.368,454.708,502.379,546.383,572.052,550.05,579.386,583.053,638.058,671.061,638.058,711.398,605.055,594.054,575.719,557.384,557.384,553.717,546.383,542.716,564.718,748.068,795.739,795.739,891.081,916.75,920.417,913.083,964.421,935.085,942.419,869.079,865.412,850.744,916.75,931.418,876.413,913.083,887.414,1056.096,946.086,1144.104,1180.774,1096.433,1224.778,1276.116,,,
Malaysia,MYS,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,14601.994,16677.516,17913.295,17513.592,19050.065,19446.101,23894.172,22610.722,23237.779,27278.813,27997.545,30824.802,30571.779,37971.785,34697.154,36237.294,39984.968,40762.372,42724.217,49882.201,56592.811,68591.235,75298.178,91722.671,94010.879,121132.011,125374.73,124821.013,114186.713,107934.478,125734.096,135620.328,133742.824,158256.719,163826.892,174486.861,167702.911,184816.8,204031.88,198876.078,218476.193,220405.035,218707.214,236510.499,242821.406,,,
North America,NAC,CO2 emissions (kt),EN.ATM.CO2E.KT,3083748.982,3074863.841,3194551.054,3330490.411,3493998.274,3643256.175,3821399.035,3977818.587,4135118.219,4332347.814,4670617.563,4709608.774,4946342.96,5152241.343,4988902.162,4803931.348,5012888.009,5150899.221,5307183.094,5344326.137,5166880.007,4966192.431,4721955.563,4751016.538,4901231.526,4915085.452,4900938.166,5120294.439,5349225.249,5419136.604,5259086.722,5248166.396,5350974.408,5474794.33,5551735.324,5601089.477,5732060.049,5864534.091,5908065.048,6020572.275,6228582.85,6124249.366,6161201.725,6229363.921,6308857.147,6347727.347,6241758.381,6344115.352,6175789.051,5800746.626,5930811.449,5827237.034,5637370.775,5676780.024,5792048.502,,,
Namibia,NAM,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.337,1056.096,1151.438,1389.793,1584.144,1631.815,1749.159,1796.83,1906.84,1664.818,1642.816,2016.85,1760.16,1873.837,1961.845,2310.21,2332.212,2361.548,3325.969,3069.279,3102.282,2830.924,3384.641,2629.239,3755.008,,,
New Caledonia,NCL,CO2 emissions (kt),EN.ATM.CO2E.KT,861.745,887.414,564.718,619.723,1100.1,1232.112,1510.804,1474.134,1840.834,1558.475,2394.551,2420.22,1705.155,2599.903,2783.253,2530.23,2390.884,2141.528,1543.807,1642.816,2002.182,1393.46,1265.115,1155.105,1206.443,1455.799,1404.461,1459.466,1507.137,1646.483,1584.144,1767.494,1584.144,1837.167,1980.18,2075.522,2196.533,1829.833,1811.498,2057.187,2233.203,1888.505,2405.552,2739.249,2530.23,2823.59,2720.914,2944.601,2867.594,2973.937,3542.322,3648.665,3630.33,4242.719,4290.39,,,
Niger,NER,CO2 emissions (kt),EN.ATM.CO2E.KT,29.336,55.005,66.006,88.008,95.342,91.675,135.679,132.012,161.348,190.684,216.353,231.021,253.023,330.03,289.693,333.697,333.697,366.7,418.038,480.377,572.052,685.729,748.068,964.421,993.757,997.424,902.082,1001.091,990.09,1041.428,733.4,722.399,700.397,781.071,773.737,810.407,902.082,909.416,957.087,953.42,696.73,656.393,700.397,759.069,814.074,715.065,693.063,722.399,810.407,968.088,1173.44,1327.454,1866.503,1939.843,2126.86,,,
Nigeria,NGA,CO2 emissions (kt),EN.ATM.CO2E.KT,3406.643,4114.374,4180.38,5350.153,7275.328,11763.736,12907.84,12838.167,6633.603,12112.101,21539.958,32280.601,41426.099,49577.84,62291.329,47395.975,55247.022,50567.93,48294.39,70289.056,68154.862,65958.329,65602.63,59929.781,69625.329,69893.02,73505.015,59343.061,70747.431,42441.858,39196.563,42273.176,46614.904,45137.103,35199.533,35841.258,39665.939,42328.181,37869.109,40285.662,76057.247,85734.46,93677.182,101616.237,104304.148,106067.975,98891.656,95055.974,96148.74,76735.642,91517.319,95694.032,98502.954,98136.254,96280.752,,,
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,531.715,561.051,660.06,843.41,949.753,781.071,960.754,1081.765,1232.112,1287.117,1404.461,1507.137,1606.146,1829.833,1950.844,1928.842,2225.869,2838.258,2632.906,1712.489,2027.851,2141.528,2115.859,2002.182,1851.835,1991.181,2262.539,2438.555,2247.871,1477.801,2548.565,2005.849,2394.551,2302.876,2541.231,2779.586,2874.928,3142.619,3421.311,3626.663,3762.342,3964.027,4037.367,4411.401,4426.069,4319.726,4466.406,4605.752,4422.402,4495.742,4536.079,4880.777,4620.42,4550.747,4862.442,,,
Netherlands,NLD,CO2 emissions (kt),EN.ATM.CO2E.KT,73505.015,75888.565,83358.244,91227.626,96867.472,100497.802,103655.089,106783.04,113552.322,115910.203,141934.902,140875.139,157794.677,165645.724,160445.918,153020.243,169683.091,164277.933,170548.503,187812.739,177508.469,164956.328,134322.21,138256.901,145055.519,147948.782,145095.856,152569.202,146914.688,163100.826,158403.399,165154.346,162224.413,164802.314,165323.028,178634.238,185847.227,178311.542,178439.887,173665.453,173504.105,176793.404,181663.18,182205.896,184835.135,181479.83,179638.996,176690.728,177020.758,172371.002,183052.973,174167.832,170310.148,173254.749,167303.208,,,
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,13102.191,13351.547,14077.613,14983.362,16189.805,16409.825,19563.445,19328.757,21140.255,22222.02,28012.213,27198.139,29427.675,30524.108,27696.851,29673.364,29317.665,31070.491,34792.496,34242.446,38052.459,40329.666,41052.065,37498.742,40458.011,40714.701,47076.946,40707.367,42482.195,49379.822,31510.531,32075.249,32009.243,35148.195,33905.082,33439.373,33366.033,36101.615,37777.434,40681.698,39673.273,41910.143,38023.123,45221.444,42647.21,42438.191,44257.023,45089.432,55690.729,55346.031,60105.797,45195.775,49889.535,58162.287,47626.996,,,
Nepal,NPL,CO2 emissions (kt),EN.ATM.CO2E.KT,80.674,80.674,88.008,99.009,150.347,179.683,190.684,212.686,253.023,399.703,227.354,198.018,267.691,421.705,425.372,352.032,282.359,337.364,330.03,513.38,542.716,454.708,443.707,495.045,704.064,678.395,704.064,872.746,993.757,913.083,634.391,960.754,1331.121,1466.8,1697.821,2035.185,2486.226,2783.253,2251.538,3219.626,3069.279,3267.297,2625.572,2841.925,2669.576,3083.947,2563.233,2614.571,3421.311,4334.394,5056.793,5533.503,5856.199,6637.27,8030.73,,,
Nauru,NRU,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,29.336,33.003,33.003,47.671,47.671,66.006,66.006,88.008,77.007,84.341,99.009,102.676,102.676,113.677,113.677,113.677,124.678,124.678,124.678,124.678,124.678,124.678,161.348,157.681,157.681,157.681,124.678,124.678,121.011,113.677,110.01,106.343,102.676,102.676,99.009,91.675,84.341,80.674,77.007,66.006,66.006,62.339,44.004,44.004,44.004,40.337,44.004,40.337,40.337,44.004,47.671,,,
New Zealand,NZL,CO2 emissions (kt),EN.ATM.CO2E.KT,11543.716,11767.403,11210.019,12229.445,13105.858,13699.912,14015.274,13641.24,13487.226,14271.964,14194.957,15060.369,16197.139,18202.988,18756.705,18261.66,19237.082,20300.512,18008.637,16475.831,17458.587,16527.169,18239.658,17964.633,19295.754,21803.982,22893.081,24110.525,25397.642,25404.976,23545.807,24084.856,25082.28,26688.426,26681.092,27132.133,28642.937,31022.82,30029.063,32639.967,32980.998,34447.798,33201.018,34081.098,34554.141,34139.77,33446.707,33637.391,34202.109,32386.944,31781.889,31503.197,34150.771,33457.708,34664.151,,,
OECD members,OED,CO2 emissions (kt),EN.ATM.CO2E.KT,5736533.147,5854900.718,6115154.193,6454150.586,6778392.382,7067272.962,7386328.392,7705931.044,8114722.855,8608640.49,9341698.598,9515258.087,9978621.085,10479048.22,10249190.12,9938824.915,10454733.56,10668513.93,10952355.16,11241660.45,10991085.47,10581807.69,10230584.54,10166343.03,10427788.96,10540051.32,10539981.9,10874996.63,11228171.81,11563578.59,11290947.26,11379066.47,11457068.46,11569652.69,11716501.37,11863122.7,12215580.07,12348039.45,12338211.89,12483384.75,12810349.14,12760004.9,12825006.14,13024846.64,13171497.3,13190840.73,13170906.91,13281309.28,13047992.74,12257427.88,12638033.14,12458577.5,12271457.82,12259206.37,12138272.38,,,
Oman,OMN,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,11.001,25.669,29.336,135.679,161.348,234.688,234.688,2093.857,2090.19,2112.192,2335.879,7256.993,8327.757,8507.44,7796.042,7722.702,6046.883,6017.547,5735.188,7532.018,8060.066,8661.454,9875.231,9464.527,10586.629,10065.915,11386.035,11771.07,12079.098,13457.89,15306.058,15896.445,15104.373,15485.741,16560.172,20707.549,21895.657,20285.844,25470.982,32390.611,27986.544,29893.384,39603.6,43695.972,42705.882,41103.403,47417.977,54029.578,59159.711,61378.246,61169.227,,,
Other small states,OSS,CO2 emissions (kt),EN.ATM.CO2E.KT,5773.296409,7196.848949,7344.584851,15649.45307,16935.9984,16925.46279,16883.32033,19322.31481,22509.33784,21756.04149,36605.98845,39987.43372,47423.52701,57391.3619,51123.30944,50533.87042,51475.92029,54512.58382,62959.45552,65722.45093,62754.20443,55012.55442,57291.36778,52096.9364,55944.07859,58822.85667,60243.82574,60470.12822,66243.47292,73248.32416,70916.88231,78744.90511,91955.01272,96759.0246,95277.69385,95540.20816,98934.14317,107574.6142,103018.1158,99466.6722,105260.7381,111598.5835,113931.2107,120102.6094,122641.5708,132891.0358,144956.9579,159647.6697,165520.2679,161638.381,172425.0868,182507.6706,192910.9802,188302.8523,216360.8215,,,
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,14154.62,14656.999,16105.464,18514.683,19035.397,19974.149,20326.181,21572.961,24737.582,23993.181,24337.879,23076.431,18929.054,20036.488,21418.947,23219.444,22838.076,24389.217,26138.376,28250.568,32067.915,34400.127,37385.065,40303.997,42856.229,47175.955,49453.162,53534.533,58213.625,60956.541,68565.566,68242.87,72789.95,78008.091,84839.712,84484.013,94447.252,94711.276,97663.211,100384.125,106449.343,108282.843,114084.037,118895.141,131601.296,136636.087,146074.945,158894.777,159070.793,158836.105,161395.671,161956.722,163496.862,164325.604,166298.45,,,
Panama,PAN,CO2 emissions (kt),EN.ATM.CO2E.KT,997.424,1103.767,1191.775,1184.441,1243.113,1529.139,1657.484,1697.821,2020.517,2053.52,2203.867,2603.57,2801.588,3241.628,3021.608,3663.333,3611.995,3461.648,2841.925,3193.957,3124.284,3340.637,3292.966,3494.651,2882.262,2629.239,2753.917,3201.291,2929.933,2522.896,2768.585,3245.295,4246.386,3942.025,4338.061,2984.938,4624.087,5647.18,5947.874,5669.182,5790.193,7007.637,5870.867,6153.226,5804.861,6838.955,7370.67,7198.321,7374.337,8599.115,9163.833,10098.918,10113.586,10718.641,8800.8,,,
Peru,PER,CO2 emissions (kt),EN.ATM.CO2E.KT,8173.743,8643.119,9970.573,10234.597,12266.115,11965.421,13256.205,13655.908,14502.985,15302.391,17784.95,18613.692,18173.652,19757.796,21360.275,21965.33,22442.04,23340.455,22460.375,22273.358,24121.526,24103.191,23670.485,20450.859,20692.881,19512.107,21847.986,25782.677,25107.949,21840.652,21070.582,20293.178,20425.19,23615.48,23289.117,23883.171,24389.217,27476.831,27806.861,29358.002,30296.754,27165.136,27187.138,26380.398,31895.566,37135.709,34876.837,42955.238,41015.395,51704.7,57593.902,49632.845,55071.006,57153.862,61744.946,,,
Philippines,PHL,CO2 emissions (kt),EN.ATM.CO2E.KT,8335.091,8723.793,10348.274,11485.044,12838.167,13982.271,16123.799,18232.324,22251.356,22860.078,24781.586,27586.841,26442.737,31543.534,30531.442,32526.29,35129.86,36754.341,37476.74,38136.8,37000.03,34664.151,34997.848,35415.886,30993.484,28048.883,29207.655,32683.971,37729.763,39141.558,41763.463,43930.66,48752.765,49482.498,54799.648,60710.852,62162.984,71158.135,69240.294,69159.62,73306.997,71051.792,71337.818,71425.826,74066.066,74832.469,67692.82,72170.227,78858.835,77568.051,84869.048,85496.105,91205.624,98128.92,105653.604,,,
Palau,PLW,CO2 emissions (kt),EN.ATM.CO2E.KT,14.668,51.338,51.338,55.005,58.672,66.006,66.006,73.34,77.007,132.012,135.679,165.015,172.349,176.016,194.351,194.351,113.677,183.35,110.01,124.678,157.681,157.681,157.681,157.681,157.681,161.348,161.348,161.348,183.35,227.354,234.688,234.688,234.688,234.688,234.688,234.688,234.688,238.355,238.355,242.022,249.356,253.023,249.356,253.023,253.023,260.357,264.024,260.357,253.023,245.689,253.023,253.023,253.023,256.69,260.357,,,
Papua New Guinea,PNG,CO2 emissions (kt),EN.ATM.CO2E.KT,179.683,201.685,198.018,256.69,267.691,304.361,341.031,436.373,502.379,557.384,693.063,825.075,1268.782,1345.789,1587.811,1532.806,1573.143,1580.477,1675.819,1796.83,1829.833,1932.509,1947.177,2009.516,2046.186,2126.86,2064.521,2335.879,2200.2,2035.185,2141.528,2064.521,2053.52,1994.848,2181.865,2060.854,2189.199,2577.901,2863.927,2445.889,2665.909,3208.625,3487.317,3945.692,4488.408,4385.732,4308.725,6120.223,4796.436,5093.463,4763.433,5328.151,5078.795,6186.229,6318.241,,,
Poland,POL,CO2 emissions (kt),EN.ATM.CO2E.KT,199767.159,207434.856,216815.042,231219.018,243114.766,247221.806,252678.302,259282.569,276073.762,293653.36,304441.674,313246.141,329952.993,336128.221,346876.198,375559.472,399035.606,419024.423,432056.941,442489.556,464575.897,410062.275,422211.046,422339.391,433894.108,445899.866,453369.545,465353.301,445976.873,423787.856,368423.49,361643.207,354745.58,353253.111,333972.025,344213.956,355754.005,349523.772,325431.582,315721.366,299289.539,301284.387,294834.134,302252.475,304416.005,302538.501,318940.992,314272.901,314848.62,297617.387,316264.082,316997.482,299931.264,302278.144,285739.974,,,
Pre-demographic dividend,PRE,CO2 emissions (kt),EN.ATM.CO2E.KT,29464.19439,31429.57739,32782.58843,35302.737,38603.71849,56630.99718,67717.2316,59430.58908,57285.10744,71230.73813,84776.42711,104025.9575,115994.3064,128500.8945,143433.2972,129682.0307,149925.8087,141115.878,140798.1673,176486.4229,171548.8249,154104.6388,152280.6057,154534.4827,165172.1844,171870.2734,172281.4284,169691.1518,199754.0592,180594.2354,139560.9645,137288.3986,157098.5949,162107.2106,159288.9298,174581.4403,177209.492,174150.2465,172354.8448,177202.0576,215637.7791,243334.5451,259244.1087,270325.4886,312801.0157,316761.0395,301493.0303,270682.1136,308257.7614,309609.9647,344893.5537,383661.6665,410193.0828,432264.7091,445746.1369,,,
Puerto Rico,PRI,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59119.374,64531.866,69661.999,72225.232,69225.626,70751.098,72357.244,75573.203,76900.657,64227.505,71132.466,70677.758,66453.374,48034.033,49057.126,36009.94,40527.684,,,
Portugal,PRT,CO2 emissions (kt),EN.ATM.CO2E.KT,8225.081,9090.493,9303.179,10025.578,11023.002,11598.721,11851.744,12409.128,13010.516,14612.995,15258.387,16406.158,18349.668,20003.485,20714.883,21356.608,22423.705,22728.066,22742.734,25030.942,26985.453,27227.475,29255.326,30179.41,29064.642,27407.158,30520.441,31536.2,32925.993,41209.746,42320.847,43992.999,48279.722,46926.599,47659.999,51869.715,50586.265,53072.491,57817.589,64425.523,62731.369,62757.038,66790.738,61216.898,63145.74,65279.934,59816.104,60149.801,55624.723,54176.258,48136.709,47623.329,46013.516,45426.796,45052.762,,,
Paraguay,PRY,CO2 emissions (kt),EN.ATM.CO2E.KT,304.361,363.033,392.369,410.704,432.706,550.05,513.38,487.711,590.387,520.714,744.401,634.391,715.065,869.079,953.42,839.743,1034.094,1158.772,1459.466,1331.121,1492.469,1389.793,1367.791,1415.462,1496.136,1551.141,1664.818,1892.172,2163.53,2244.204,2163.53,2134.194,2530.23,2867.594,3432.312,3964.027,3751.341,4195.048,4503.076,4503.076,3689.002,3821.014,3898.021,4070.37,4088.705,3832.015,3986.029,4136.376,4451.738,4561.748,5097.13,5320.817,5284.147,5434.494,5702.185,,,
West Bank and Gaza,PSE,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.036,601.388,649.059,792.072,1349.456,1155.105,1279.783,1866.503,2742.916,2266.206,2324.878,2053.52,2090.19,2035.185,2247.871,2200.2,2438.555,,,,
