YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless),AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg,site
2/23/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.075,1,0.163,1,0.358,2,0.56,0,Alaska
2/23/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.075,1,0.163,1,0.357,51,0.56,0,Alaska
2/23/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.075,1,0.163,1,0.357,51,0.56,0,Alaska
2/23/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.075,1,0.163,1,0.356,51,0.56,0,Alaska
2/23/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.075,1,0.163,1,0.356,51,0.56,0,Alaska
2/23/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.075,1,0.163,1,0.355,51,0.56,0,Alaska
2/23/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.075,1,0.163,1,0.355,51,0.56,0,Alaska
2/23/10,08:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.075,1,0.163,1,0.354,51,0.56,0,Alaska
2/23/10,09:00:00,88.4,116.1,22,827,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,24,0,27,3,24,7,10,106,16,4,10,-9900,99,-9900,99,-9900,99,0.6,3,0.075,1,0.055,1,0.354,51,0.56,0,Alaska
2/23/10,10:00:00,84.3,127.1,138,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,21,25,0,28,21,25,64,10,386,16,26,10,-9900,99,-9900,99,-9900,99,0.6,51,0.075,1,0.055,1,0.353,51,0.56,0,Alaska
2/23/10,11:00:00,79.8,141.3,246,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,44,25,0,28,44,25,139,10,569,16,39,10,-9900,99,-9900,99,-9900,99,0.6,51,0.075,1,0.055,1,0.353,51,0.56,0,Alaska
2/23/10,12:00:00,76.5,156,325,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,52,25,0,28,52,25,200,10,663,16,46,10,-9900,99,-9900,99,-9900,99,0.6,3,0.075,1,0.055,1,0.352,51,0.56,0,Alaska
2/23/10,13:00:00,74.7,171.1,368,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,61,25,0,28,61,25,235,10,704,16,50,10,-9900,99,-9900,99,-9900,99,0.6,51,0.075,1,0.055,1,0.352,51,0.56,0,Alaska
2/23/10,14:00:00,74.6,186.5,371,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,61,25,0,28,61,25,239,10,708,16,50,10,-9900,99,-9900,99,-9900,99,0.6,51,0.075,1,0.055,1,0.351,51,0.56,0,Alaska
2/23/10,15:00:00,76.1,201.7,335,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,54,24,0,27,54,24,209,10,676,16,47,10,-9900,99,-9900,99,-9900,99,0.5,3,0.075,1,0.055,1,0.35,51,0.56,0,Alaska
2/23/10,16:00:00,79.2,216.5,263,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,57,25,0,28,57,25,152,10,594,16,40,10,-9900,99,-9900,99,-9900,99,0.5,51,0.075,1,0.055,1,0.35,51,0.56,0,Alaska
2/23/10,17:00:00,83.5,230.8,159,1397,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,30,25,0,28,30,25,78,10,430,16,29,10,-9900,99,-9900,99,-9900,99,0.5,51,0.075,1,0.055,1,0.349,51,0.56,0,Alaska
2/23/10,18:00:00,88,243.1,38,1083,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,25,0,28,6,25,12,10,154,16,7,10,-9900,99,-9900,99,-9900,99,0.6,3,0.075,1,0.055,1,0.349,51,0.56,0,Alaska
2/23/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.075,1,0.055,1,0.348,51,0.56,0,Alaska
2/23/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.075,1,0.055,1,0.348,51,0.56,0,Alaska
2/23/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.075,1,0.055,1,0.347,51,0.56,0,Alaska
2/23/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.075,1,0.055,1,0.347,51,0.56,0,Alaska
2/23/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.075,1,0.055,1,0.346,51,0.56,0,Alaska
2/23/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.075,1,0.055,1,0.346,51,0.56,0,Alaska
2/24/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.075,1,0.055,1,0.345,2,0.56,0,Alaska
2/24/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.075,1,0.055,1,0.346,51,0.56,0,Alaska
2/24/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.075,1,0.055,1,0.346,51,0.56,0,Alaska
2/24/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.055,1,0.347,51,0.56,0,Alaska
2/24/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.055,1,0.347,51,0.56,0,Alaska
2/24/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.075,1,0.055,1,0.348,51,0.56,0,Alaska
2/24/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.055,1,0.349,51,0.56,0,Alaska
2/24/10,08:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.055,1,0.349,51,0.56,0,Alaska
2/24/10,09:00:00,88.3,115.5,27,919,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,24,13,27,6,24,6,10,40,16,5,10,-9900,99,-9900,99,-9900,99,0.4,3,0.075,1,0.109,1,0.35,51,0.56,0,Alaska
2/24/10,10:00:00,84,127,146,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,62,25,71,28,54,25,62,10,257,16,35,10,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.109,1,0.35,51,0.56,0,Alaska
2/24/10,11:00:00,79.5,141.2,255,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,136,25,267,28,87,25,134,10,445,16,53,10,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.109,1,0.351,51,0.56,0,Alaska
2/24/10,12:00:00,76.2,156,334,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,138,25,139,28,105,25,195,10,548,16,63,10,-9900,99,-9900,99,-9900,99,0.4,3,0.075,1,0.109,1,0.351,51,0.56,0,Alaska
2/24/10,13:00:00,74.4,171.2,376,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,225,25,285,28,148,25,229,10,595,16,69,10,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.109,1,0.352,51,0.56,0,Alaska
2/24/10,14:00:00,74.2,186.5,380,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,194,25,192,28,141,25,232,10,598,16,70,10,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.109,1,0.353,51,0.56,0,Alaska
2/24/10,15:00:00,75.8,201.8,344,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,163,24,178,27,119,24,203,10,560,16,65,10,-9900,99,-9900,99,-9900,99,0.4,3,0.075,1,0.109,1,0.353,51,0.56,0,Alaska
2/24/10,16:00:00,78.8,216.6,271,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,153,25,224,28,109,25,146,10,469,16,55,10,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.109,1,0.354,51,0.56,0,Alaska
2/24/10,17:00:00,83.2,230.9,166,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,75,24,152,27,57,24,74,10,297,16,39,10,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.109,1,0.354,51,0.56,0,Alaska
2/24/10,18:00:00,87.8,243.6,44,1152,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,13,25,27,28,12,25,11,10,65,16,9,10,-9900,99,-9900,99,-9900,99,0.4,3,0.075,1,0.109,1,0.355,51,0.56,0,Alaska
2/24/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.109,1,0.355,51,0.56,0,Alaska
2/24/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.109,1,0.356,51,0.56,0,Alaska
2/24/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.075,1,0.109,1,0.357,51,0.56,0,Alaska
2/24/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.109,1,0.357,51,0.56,0,Alaska
2/24/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.075,1,0.109,1,0.358,51,0.56,0,Alaska
2/24/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.075,1,0.109,1,0.358,51,0.56,0,Alaska
2/25/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.109,1,0.359,2,0.56,0,Alaska
2/25/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.109,1,0.361,51,0.56,0,Alaska
2/25/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.076,1,0.109,1,0.362,51,0.56,0,Alaska
2/25/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.109,1,0.364,51,0.56,0,Alaska
2/25/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.109,1,0.365,51,0.56,0,Alaska
2/25/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.076,1,0.109,1,0.367,51,0.56,0,Alaska
2/25/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.109,1,0.368,51,0.56,0,Alaska
2/25/10,08:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.109,1,0.37,51,0.56,0,Alaska
2/25/10,09:00:00,88.1,115,33,1012,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,24,7,27,6,24,11,10,152,16,6,10,-9900,99,-9900,99,-9900,99,0.4,3,0.076,1,0.051,1,0.371,51,0.56,0,Alaska
2/25/10,10:00:00,83.6,126.9,155,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,47,25,0,28,47,25,76,10,441,16,28,10,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.051,1,0.373,51,0.56,0,Alaska
2/25/10,11:00:00,79.1,141.1,264,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,121,25,42,28,113,25,155,10,612,16,39,10,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.051,1,0.374,51,0.56,0,Alaska
2/25/10,12:00:00,75.8,155.9,342,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,140,25,39,28,130,25,218,10,699,16,46,10,-9900,99,-9900,99,-9900,99,0.4,3,0.076,1,0.051,1,0.376,51,0.56,0,Alaska
2/25/10,13:00:00,74,171.2,385,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,128,25,1,28,128,25,253,10,737,16,50,10,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.051,1,0.378,51,0.56,0,Alaska
2/25/10,14:00:00,73.9,186.6,388,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,153,25,48,28,140,25,256,10,740,16,50,10,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.051,1,0.379,51,0.56,0,Alaska
2/25/10,15:00:00,75.4,201.9,352,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,173,24,48,27,161,24,226,10,709,16,47,10,-9900,99,-9900,99,-9900,99,0.4,3,0.076,1,0.051,1,0.381,51,0.56,0,Alaska
2/25/10,16:00:00,78.5,216.7,279,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,88,25,40,28,80,25,166,10,631,16,40,10,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.051,1,0.382,51,0.56,0,Alaska
2/25/10,17:00:00,82.8,231.1,174,1396,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,41,25,10,28,39,25,90,10,477,16,30,10,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.051,1,0.384,51,0.56,0,Alaska
2/25/10,18:00:00,87.7,244.2,50,1244,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,13,25,2,28,13,25,18,10,205,16,9,10,-9900,99,-9900,99,-9900,99,0.4,3,0.076,1,0.051,1,0.385,51,0.56,0,Alaska
2/25/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.051,1,0.387,51,0.56,0,Alaska
2/25/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.076,1,0.051,1,0.388,51,0.56,0,Alaska
2/25/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.076,1,0.051,1,0.39,51,0.56,0,Alaska
2/25/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.076,1,0.051,1,0.391,51,0.56,0,Alaska
2/25/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.076,1,0.051,1,0.393,51,0.56,0,Alaska
2/25/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.076,1,0.051,1,0.394,51,0.56,0,Alaska
2/26/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.076,1,0.051,1,0.396,2,0.56,0,Alaska
2/26/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.076,1,0.051,1,0.397,51,0.56,0,Alaska
2/26/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.076,1,0.051,1,0.399,51,0.56,0,Alaska
2/26/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.051,1,0.4,51,0.56,0,Alaska
2/26/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.051,1,0.401,51,0.56,0,Alaska
2/26/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.076,1,0.051,1,0.402,51,0.56,0,Alaska
2/26/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.051,1,0.404,51,0.56,0,Alaska
2/26/10,08:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.051,1,0.405,51,0.56,0,Alaska
2/26/10,09:00:00,87.9,114.5,39,1081,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,9,24,35,27,8,24,9,10,56,16,7,10,-9900,99,-9900,99,-9900,99,0.2,3,0.076,1,0.11,1,0.406,51,0.56,0,Alaska
2/26/10,10:00:00,83.3,126.8,163,1395,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,76,24,182,27,55,24,72,10,289,16,38,10,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.11,1,0.407,51,0.56,0,Alaska
2/26/10,11:00:00,78.7,141.1,272,1395,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,138,24,386,27,62,24,147,10,471,16,55,10,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.11,1,0.409,51,0.56,0,Alaska
2/26/10,12:00:00,75.4,155.9,351,1395,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,215,24,525,27,83,24,209,10,569,16,66,10,-9900,99,-9900,99,-9900,99,0.2,3,0.076,1,0.11,1,0.41,51,0.56,0,Alaska
2/26/10,13:00:00,73.6,171.2,393,1395,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,241,24,491,27,102,24,245,10,614,16,72,10,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.11,1,0.411,51,0.56,0,Alaska
2/26/10,14:00:00,73.5,186.6,397,1395,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,235,24,488,27,96,24,248,10,617,16,72,10,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.11,1,0.412,51,0.56,0,Alaska
2/26/10,15:00:00,75,202,360,1395,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,232,24,503,27,102,24,217,10,580,16,67,10,-9900,99,-9900,99,-9900,99,0.2,3,0.076,1,0.11,1,0.414,51,0.56,0,Alaska
2/26/10,16:00:00,78.1,216.9,287,1395,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,146,24,59,27,134,24,158,10,491,16,57,10,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.11,1,0.415,51,0.56,0,Alaska
2/26/10,17:00:00,82.5,231.3,182,1395,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,74,24,33,27,70,24,84,10,324,16,42,10,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.11,1,0.416,51,0.56,0,Alaska
2/26/10,18:00:00,87.5,244.7,57,1314,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,24,24,6,27,24,24,15,10,83,16,12,10,-9900,99,-9900,99,-9900,99,0.2,3,0.076,1,0.11,1,0.417,51,0.56,0,Alaska
2/26/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.11,1,0.419,51,0.56,0,Alaska
2/26/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.11,1,0.42,51,0.56,0,Alaska
2/26/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.076,1,0.11,1,0.421,51,0.56,0,Alaska
2/26/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.11,1,0.422,51,0.56,0,Alaska
2/26/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.076,1,0.11,1,0.424,51,0.56,0,Alaska
2/26/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.076,1,0.11,1,0.425,51,0.56,0,Alaska
2/27/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.077,1,0.11,1,0.426,2,0.56,0,Alaska
2/27/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.077,1,0.11,1,0.427,51,0.56,0,Alaska
2/27/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.077,1,0.11,1,0.428,51,0.56,0,Alaska
2/27/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.077,1,0.11,1,0.429,51,0.56,0,Alaska
2/27/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.077,1,0.11,1,0.43,51,0.56,0,Alaska
2/27/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.077,1,0.11,1,0.431,51,0.56,0,Alaska
2/27/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.077,1,0.11,1,0.432,51,0.56,0,Alaska
2/27/10,08:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.077,1,0.11,1,0.432,51,0.56,0,Alaska
